ID,ItemDisplayInfoID
7555,5726
7556,42225
7557,110835
7558,42220
7559,184742
7560,42203
7561,42219
7562,43107
7563,43116
7564,184743
7565,36716
7566,39191
7567,110789
7568,40616
7569,40612
7570,38179
7571,44593
7572,40654
7573,40655
7574,40656
7575,40657
7576,40662
7577,40661
7578,40660
7579,40663
7580,40664
7581,184744
7582,40666
7583,40678
7584,40668
7585,40669
7586,40671
7587,40673
7588,40677
7589,40675
7590,40676
7591,40716
7592,40750
7593,40751
7594,40752
7595,40754
7596,40755
7597,40760
7598,40778
7599,184745
7600,40784
7601,40800
7602,40821
7603,40828
7604,40863
7605,67223
7606,45817
7607,40889
7608,97062
7609,184746
7610,40988
7611,47786
7612,47785
7613,39313
7614,39314
7615,37719
7616,43540
7618,132792
7619,142039
7620,142040
7621,36664
7622,178136
7623,46639
7624,182687
7625,132793
7626,97069
7627,39761
7628,42725
7629,42726
7630,97072
7631,97073
7632,109308
7633,97074
7634,41057
7635,41070
7636,41071
7637,41072
7638,41073
7639,41074
7640,38139
7641,38194
7642,40568
7643,40569
7644,38124
7645,38228
7646,41279
7647,41280
7648,41282
7649,169034
7650,169035
7651,169036
7652,169037
7653,41296
7654,41298
7655,41300
7656,41301
7657,41303
7658,40895
7659,41306
7660,41307
7661,41309
7662,41312
7663,41313
7664,41314
7665,41317
7666,41320
7667,41321
7668,41322
7669,41323
7670,41324
7671,41325
7672,41326
7673,41327
7674,41328
7675,41331
7676,41336
7677,41338
7678,41339
7679,41342
7680,41343
7681,41344
7682,41345
7683,41347
7684,41349
7685,41351
7686,41352
7687,41353
7688,41354
7689,41355
7690,41356
7691,41357
7692,41358
7693,41359
7694,41464
7695,184740
7696,39876
7697,43808
7698,46088
7699,179819
7700,42177
7701,36740
7702,43935
7703,43927
7704,188921
7705,41404
7706,42396
7707,43921
7708,41525
7709,117414
7710,41410
7711,41399
7712,184741
7713,169285
7714,48134
7715,43912
7716,8393
7717,42179
7718,44669
7719,97084
7720,8433
7721,35496
7722,97085
7723,41580
7724,44156
7725,97086
7726,97087
7727,41828
7728,42180
7729,41668
7730,97088
7731,46105
7732,46904
7733,47874
7734,47873
7735,184781
7736,45886
7737,178376
7738,46373
7739,45885
7740,42183
7741,45339
7742,45960
7743,184782
7744,46076
7745,12521
7746,6170
7747,23582
7748,43952
7749,41598
7750,44767
7751,8842
7752,42994
7753,47870
7754,42184
7755,47867
7756,97096
7757,57804
7758,55131
7759,45537
7760,41994
7761,41992
7762,97101
7763,97102
7764,97103
7765,46102
7766,140318
7767,46101
7768,97105
7769,46090
7770,57851
7771,43910
7772,46374
7773,97108
7774,179820
7775,42701
7776,46000
7777,46099
7778,45961
7779,46130
7780,42650
7781,42193
7782,97112
7783,44262
7784,46080
7785,45911
7786,41607
7787,41615
7788,41616
7789,39676
7790,41620
7791,41619
7792,97114
7793,47857
7794,46901
7795,44893
7796,42713
7797,41635
7798,57422
7799,184787
7800,46370
7801,46082
7802,42189
7803,43834
7804,42636
7805,46133
7806,47438
7807,49638
7808,47861
7809,42143
7810,41995
7811,97125
7812,41993
7813,41990
7814,42306
7815,44671
7816,58533
7817,42244
7818,42238
7819,42698
7820,43913
7821,97133
7822,43911
7823,43909
7824,45017
7825,97136
7826,97137
7827,41653
7828,97138
7829,97139
7830,42290
7831,44364
7832,119801
7833,55159
7834,44359
7836,43612
7837,62253
7838,62250
7839,62251
7840,45536
7841,41663
7842,41691
7843,41693
7844,63411
7845,42640
7846,41740
7847,45499
7848,48779
7849,54478
7850,43804
7851,97154
7852,97155
7853,97156
7854,42313
7855,45379
7856,43620
7857,57411
7858,97159
7859,49334
7860,57408
7861,29744
7862,41801
7863,29726
7864,41803
7865,41840
7866,41805
7867,41806
7868,17423
7869,34565
7870,41814
7871,41817
7872,8323
7873,8848
7874,41835
7875,15923
7876,41861
7877,41866
7878,184791
7879,41917
7881,41919
7882,16112
7883,12137
7884,41926
7885,178130
7886,41974
7887,41957
7888,41959
7889,41961
7890,41965
7891,58487
7892,140506
7893,184794
7894,41975
7895,41976
7896,41978
7897,41980
7898,41981
7899,41983
7900,41999
7901,42000
7902,42001
7903,42042
7904,42044
7905,42049
7906,43384
7907,184795
7908,42100
7909,4063
7910,3977
7911,42125
7912,42162
7913,45972
7914,45973
7915,47593
7916,45971
7917,45970
7918,178277
7919,42316
7920,42325
7921,41538
7922,49670
7923,43424
7924,41874
7925,42336
7926,42337
7927,42340
7928,42341
7929,42420
7930,42421
7931,24103
7932,122634
7933,42514
7934,43350
7935,42551
7936,40075
7937,42555
7938,42556
7939,42655
7940,42660
7941,184796
7942,42704
7943,184799
7944,17722
7945,43263
7946,43267
7947,43269
7948,44683
7949,43286
7950,184800
7951,97169
7952,97170
7953,42727
7954,44616
7955,44621
7956,42748
7957,42754
7958,44885
7959,44723
7960,44724
7961,42771
7962,11897
7963,12117
7964,44270
7965,42251
7966,22783
7967,25386
7968,35980
7969,24472
7970,42793
7971,42807
7972,184801
7973,42907
7974,42909
7975,39602
7976,42979
7977,98749
7978,43007
7979,97179
7980,97180
7981,97181
7982,97182
7983,45233
7984,45759
7985,47340
7986,57452
7987,97184
7988,97185
7989,179821
7990,97186
7991,45232
7992,97187
7993,45245
7994,47885
7995,45799
7996,44863
7997,45224
7998,45749
7999,97189
8000,46407
8001,45767
8002,109220
8003,44865
8004,68681
8005,57418
8006,97193
8007,45742
8008,47851
8009,45222
8010,46720
8011,97194
8012,65946
8013,97196
8014,45209
8015,184806
8016,97197
8017,45226
8018,46352
8019,45265
8020,46356
8021,45095
8022,45204
8023,45360
8024,179822
8025,97198
8026,45335
8027,45244
8028,46157
8029,97199
8030,97200
8031,45346
8032,45247
8033,9091
8034,9092
8035,18853
8036,43346
8037,35236
8038,43218
8039,9685
8040,31883
8041,35080
8043,43227
8044,43347
8045,44550
8046,63768
8047,24703
8048,188919
8049,43331
8050,35880
8051,43255
8052,43262
8053,21145
8054,44618
8055,36933
8056,43288
8057,43283
8058,46862
8059,97208
8060,44846
8061,46740
8062,46859
8063,46728
8064,57434
8065,44800
8066,46721
8067,63043
8068,169039
8069,45142
8070,97218
8071,45025
8072,45140
8073,45138
8074,47891
8075,43313
8076,178328
8077,43315
8078,45668
8079,97223
8080,45734
8081,50520
8082,97225
8083,45425
8084,45421
8085,72177
8086,57415
8087,178193
8088,45662
8089,97230
8090,97231
8091,57413
8092,97233
8093,178498
8094,45677
8095,97235
8096,49580
8097,57431
8098,188918
8099,117229
8100,97239
8101,57425
8102,97241
8103,43355
8104,56546
8105,44979
8106,97243
8107,56547
8108,43645
8109,43386
8110,188917
8111,188916
8112,178175
8113,43478
8114,22321
8115,43638
8116,38410
8117,43644
8118,43649
8119,43654
8120,43655
8121,43667
8122,97247
8123,35443
8124,43681
8125,8249
8126,3416
8127,43686
8128,43689
8129,2578
8132,29238
8133,43700
8134,43704
8135,40425
8136,169040
8137,43711
8138,43712
8139,43172
8140,43719
8141,43721
8142,43723
8143,43724
8144,43725
8145,43726
8146,11746
8147,43736
8148,30011
8149,3882
8150,40211
8151,184807
8152,33368
8153,132795
8154,43774
8155,23591
8156,43785
8157,43390
8158,43800
8159,43801
8160,43830
8161,43810
8162,43811
8163,43812
8164,43813
8165,43814
8166,43820
8167,38115
8168,184838
8169,43831
8170,169301
8171,43838
8172,188915
8173,43846
8174,45167
8175,43858
8176,184842
8177,43861
8178,43867
8179,43866
8180,43880
8181,43902
8182,97251
8183,97252
8184,43941
8185,97253
8187,43391
8188,43951
8189,25009
8190,43994
8191,43993
8192,17285
8193,136651
8194,13186
8196,5327
8197,24707
8198,42513
8199,16682
8200,35765
8201,28644
8202,44021
8203,44028
8204,37709
8205,44023
8206,44024
8207,44026
8208,31575
8209,44118
8210,44116
8211,44117
8212,30787
8213,29091
8214,44292
8215,179823
8216,179824
8217,133269
8218,133270
8219,32864
8220,44068
8221,44070
8222,44074
8223,34540
8224,44085
8225,102555
8226,44163
8227,44164
8228,142041
8229,44183
8230,44178
8231,44187
8232,44186
8233,97259
8234,44206
8235,44789
8236,38152
8237,37772
8238,44200
8239,38306
8240,47587
8241,44219
8242,44148
8243,44150
8244,44152
8245,184843
8246,44155
8247,44213
8248,44233
8249,184844
8250,44250
8251,10032
8253,44289
8254,44304
8255,12757
8256,44307
8257,45180
8258,97262
8259,44308
8260,44324
8261,44557
8262,44319
8263,44556
8264,26517
8265,44370
8266,44375
8267,44420
8268,44424
8269,44433
8270,44434
8271,44435
8272,44436
8273,43126
8274,44438
8275,43121
8276,43123
8277,44038
8278,35034
8279,142042
8280,44470
8281,44484
8282,44478
8283,9075
8284,44482
8285,44490
8286,44491
8287,43127
8288,44497
8289,44498
8290,30062
8291,30589
8292,44546
8293,44548
8294,45963
8295,45964
8296,45965
8297,45966
8298,45967
8299,45993
8300,45998
8301,46847
8302,45996
8303,45997
8304,45974
8305,45975
8306,46107
8307,45976
8308,45978
8309,46009
8310,46010
8311,46008
8312,46012
8313,46224
8314,45958
8315,144242
8316,45962
8317,46017
8318,46109
8319,46507
8320,46022
8321,46023
8322,46029
8323,178504
8324,46032
8325,46033
8326,46035
8327,45953
8328,45954
8329,45955
8330,45956
8331,45957
8332,44690
8333,44691
8334,5962
8335,42547
8336,42507
8337,44700
8338,44710
8339,45803
8340,46741
8341,97269
8342,97270
8343,184850
8344,45294
8345,45732
8346,97271
8347,178326
8348,45098
8349,45349
8350,45318
8351,97275
8352,97276
8353,45327
8354,45491
8355,184758
8356,44869
8357,45267
8358,45765
8359,45100
8360,184759
8361,97279
8362,45590
8363,45287
8364,47605
8365,57430
8366,50097
8367,48781
8368,45763
8369,46265
8370,57437
8371,44917
8372,44765
8373,97288
8374,169042
8375,50099
8376,117595
8377,45350
8378,45355
8379,115224
8380,45705
8381,45714
8382,44734
8383,45250
8384,45357
8385,133271
8386,45593
8387,45492
8388,46408
8389,97294
8390,97295
8391,45248
8392,45311
8393,45592
8394,184760
8395,44787
8396,49686
8397,45161
8398,45653
8399,97300
8400,45588
8401,44830
8402,38326
8403,110830
8404,43539
8405,184767
8406,44852
8407,44855
8408,44858
8409,44892
8410,111093
8411,44932
8412,45487
8413,111098
8414,111099
8415,111100
8416,111092
8417,41367
8418,44955
8419,10954
8420,45630
8421,45365
8422,184768
8423,45510
8424,69472
8425,45757
8426,45758
8427,56549
8428,97304
8429,178493
8430,45008
8431,45011
8432,44244
8433,179825
8434,45042
8435,45043
8436,45048
8437,45050
8438,45059
8439,45060
8440,97306
8441,45570
8442,97308
8443,97310
8444,97311
8445,97313
8446,97314
8447,97315
8448,97317
8449,45531
8450,56449
8451,45283
8452,184769
8453,45073
8454,184770
8455,97322
8456,45096
8457,45111
8458,184772
8459,45117
8460,45150
8461,184773
8462,41666
8463,41406
8464,45159
8465,179826
8466,97325
8467,45187
8468,45188
8469,45189
8470,45191
8471,45308
8472,45393
8473,45416
8474,169305
8475,45435
8476,46053
8477,157545
8478,46064
8479,46044
8480,46056
8481,46049
8482,46041
8483,46067
8484,46052
8485,46058
8486,46062
8487,46042
8488,46054
8489,46048
8490,46039
8491,46065
8492,46051
8493,46060
8494,46063
8495,46043
8496,46057
8497,46047
8498,46040
8499,46066
8500,43383
8501,45469
8502,45495
8503,47595
8504,133272
8505,45496
8506,45497
8507,25551
8508,37695
8509,24075
8510,45508
8511,45518
8512,45526
8513,45585
8514,45549
8515,45544
8516,45559
8517,45560
8518,45564
8519,45568
8520,184777
8521,45579
8522,45595
8523,45594
8524,47311
8525,45632
8526,45633
8527,184778
8528,45635
8529,45636
8530,45637
8531,45638
8532,45639
8533,45640
8534,45641
8535,45642
8536,45643
8537,45644
8538,45645
8539,45646
8540,45647
8541,45648
8542,45649
8543,45650
8544,110827
8545,110828
8546,46068
8547,46069
8548,46071
8549,45887
8550,45896
8551,46964
8552,47158
8553,75180
8554,45945
8555,46034
8556,46037
8557,46038
8558,169044
8559,184779
8560,32967
8561,46231
8562,46247
8563,46260
8564,46294
8565,46424
8566,46297
8567,46322
8568,46331
8569,46523
8570,46336
8571,66554
8572,48216
8573,47159
8574,47202
8575,97332
8576,46410
8577,46789
8578,47020
8579,49359
8580,96570
8581,12469
8582,67154
8583,46432
8584,71495
8585,66087
8586,71494
8587,10956
8588,66453
8589,66427
8590,73783
8591,71578
8593,69693
8594,65864
8595,66451
8596,66433
8597,66231
8598,65966
8599,30579
8600,66761
8601,71726
8602,66605
8603,66764
8604,74523
8605,179827
8606,20214
8607,46485
8608,46486
8609,46801
8610,47037
8611,50475
8612,109330
8613,184783
8614,47127
8615,97335
8616,49344
8617,46522
8618,50470
8619,36738
8620,48222
8621,46588
8622,46589
8623,46813
8624,63702
8625,179828
8626,48211
8627,97338
8628,46978
8629,46979
8630,48212
8631,179829
8632,133274
8633,46609
8634,46982
8635,97339
8636,46616
8637,10195
8638,46618
8639,46621
8640,3056
8641,9509
8642,5401
8643,3850
8644,47036
8645,46985
8646,46986
8647,46635
8648,13630
8649,46637
8650,46638
8651,46640
8652,46650
8653,46652
8654,46654
8655,46658
8656,46660
8657,97340
8658,169045
8659,97341
8660,46668
8661,178165
8662,46669
8663,46673
8664,178166
8665,47858
8666,97342
8667,67751
8668,49340
8669,46991
8670,46992
8671,46994
8672,46995
8673,46996
8674,46998
8675,48215
8676,46999
8677,47042
8678,159370
8679,53714
8680,36918
8681,49304
8682,47008
8683,169046
8684,47011
8685,47012
8686,46916
8687,110826
8688,50469
8689,50471
8690,97350
8691,50467
8692,53715
8693,47023
8694,53719
8695,97354
8696,53743
8697,97356
8698,46694
8699,47195
8700,63757
8701,47194
8702,47160
8703,53784
8704,48097
8705,46521
8706,47044
8707,46700
8708,46854
8709,50478
8710,97366
8711,97368
8712,41537
8713,53402
8714,48227
8715,48226
8716,97371
8717,97372
8718,46750
8719,46751
8720,46752
8721,46748
8722,46753
8723,169047
8724,184792
8725,46770
8726,117745
8727,47606
8728,47742
8729,45104
8730,46883
8731,47951
8732,45106
8733,45103
8734,46962
8735,47732
8736,46941
8737,178194
8738,46946
8739,45439
8740,46945
8741,48285
8742,178499
8743,46872
8744,46873
8745,47740
8746,46900
8748,44802
8749,45253
8750,47759
8751,45251
8752,46952
8753,47825
8754,45591
8755,45589
8756,110824
8757,46891
8758,46892
8759,178327
8760,46895
8761,46890
8762,47744
8763,46932
8764,48113
8765,46925
8766,45272
8767,46927
8768,40368
8769,46263
8770,44733
8771,46970
8772,47733
8773,46928
8774,188914
8775,46930
8776,117231
8777,46933
8778,46973
8779,47743
8780,49657
8781,46832
8782,46863
8783,184797
8784,97374
8785,46264
8786,44735
8787,44736
8788,47130
8789,47220
8790,97375
8791,47253
8792,47405
8793,45105
8794,47408
8795,47409
8796,47428
8797,45442
8798,46766
8799,47414
8800,47416
8801,45252
8802,161277
8803,47418
8804,47420
8805,45090
8806,47422
8807,45273
8808,47425
8809,47426
8810,47427
8811,47146
8812,97378
8813,97379
8814,97380
8815,46855
8816,184802
8817,184803
8818,184804
8819,47207
8820,47212
8821,47225
8822,47230
8823,144297
8824,47229
8825,47248
8826,169048
8827,47285
8828,47346
8829,48130
8830,33886
8831,48131
8832,47487
8833,47488
8834,48078
8835,49970
8836,48568
8837,97383
8838,97384
8839,53516
8840,47992
8841,179830
8842,49887
8843,97387
8844,48399
8845,47996
8846,48907
8847,57832
8848,47278
8849,47829
8850,48869
8851,48308
8852,49552
8853,48609
8854,47826
8855,115223
8856,49971
8857,48290
8858,48908
8859,56749
8860,110823
8861,48390
8862,179831
8863,123396
8864,48005
8865,48264
8866,48011
8867,48079
8868,48015
8869,48016
8870,47534
8871,48014
8872,48013
8873,48906
8874,48299
8875,48300
8876,47831
8877,48570
8878,48868
8879,48871
8880,55090
8881,178198
8882,178199
8883,48023
8884,47630
8885,47631
8886,47632
8887,47633
8888,47634
8889,47636
8890,47637
8891,47640
8892,47641
8893,47642
8894,47643
8895,47645
8896,47648
8897,47649
8898,47650
8899,47653
8900,47655
8901,47657
8902,47658
8903,47659
8904,47660
8905,47663
8906,47664
8907,47665
8908,47667
8909,47668
8910,47669
8911,47670
8912,47672
8913,47673
8914,47674
8915,47675
8916,47676
8917,47680
8918,47681
8919,47683
8920,47687
8921,47688
8922,48026
8923,178435
8924,178436
8925,48902
8926,48029
8927,48031
8928,48030
8929,97403
8930,48263
8931,49889
8932,53518
8933,97407
8934,97408
8935,97409
8936,117747
8937,48040
8938,48042
8939,133275
8940,57835
8941,97411
8942,48384
8943,58177
8944,97414
8945,48054
8946,48913
8947,48611
8948,97422
8949,52264
8950,57954
8951,49386
8952,97425
8953,52561
8954,57795
8955,47699
8956,49835
8957,97435
8958,97436
8959,57834
8960,53222
8961,97441
8962,97442
8963,58176
8964,58046
8965,47711
8966,47712
8967,47714
8968,47715
8969,47716
8970,47719
8971,47720
8972,47721
8973,47723
8974,47724
8975,48567
8976,47802
8977,47804
8978,47806
8979,47807
8980,47808
8981,47812
8982,47818
8983,47819
8984,47820
8985,47821
8986,47822
8987,47823
8988,47824
8989,53515
8990,43083
8991,169049
8992,47908
8993,47894
8994,48266
8995,48358
8996,60749
8997,48353
8998,47909
8999,47911
9000,48352
9001,48206
9002,47828
9003,49554
9004,53517
9005,48371
9006,57833
9007,49888
9008,97451
9009,97452
9010,48365
9011,47830
9012,47920
9013,47907
9014,47921
9015,47923
9016,45521
9017,48890
9018,184840
9019,48161
9020,46479
9021,48171
9022,48159
9023,42230
9024,39346
9025,48156
9026,133276
9027,47970
9028,47972
9029,47973
9030,140716
9031,51498
9032,51494
9033,51497
9034,117245
9035,51500
9036,51501
9037,51499
9038,48067
9039,48076
9040,48075
9041,48964
9042,48963
9043,48199
9044,31300
9045,42427
9046,179832
9047,48239
9048,48249
9049,48253
9050,48255
9051,44466
9052,178576
9053,48258
9054,97459
9055,48327
9056,48328
9057,48329
9058,48331
9059,48332
9060,48333
9061,48395
9062,48396
9063,48397
9064,48398
9065,48400
9066,48401
9067,48404
9068,48406
9069,48899
9070,49114
9071,110776
9072,48888
9073,48887
9074,49111
9075,48935
9076,48416
9077,48446
9078,47203
9079,47204
9080,57727
9081,48469
9082,97466
9083,45573
9084,48481
9085,97469
9086,48484
9087,48483
9088,48487
9089,97471
9090,43871
9091,47860
9092,49154
9093,47994
9094,49136
9095,49993
9096,48604
9097,48605
9098,178437
9099,48607
9100,184845
9101,184846
9102,49966
9103,178196
9104,48603
9105,48591
9106,49968
9107,48618
9108,48738
9109,49952
9110,48623
9111,49954
9112,49955
9113,49135
9114,49138
9116,48639
9117,48640
9118,48740
9119,48642
9120,48643
9121,48594
9122,178197
9123,47841
9124,47838
9125,47839
9126,110821
9127,49969
9128,48614
9129,48615
9130,48616
9131,49140
9132,48628
9133,48737
9134,49964
9135,50010
9136,49963
9137,49141
9138,49142
9139,48647
9140,48649
9141,49685
9142,48651
9143,48652
9144,49143
9145,49153
9146,169298
9147,49146
9148,49155
9149,48635
9150,50008
9151,49958
9152,49959
9153,49147
9154,48672
9155,48678
9156,48685
9157,48663
9158,48679
9159,48675
9160,48688
9161,48668
9162,48691
9163,48671
9164,48676
9165,48683
9166,48659
9167,47840
9168,48674
9169,48686
9170,48661
9171,48689
9172,48670
9173,48681
9174,48684
9175,48662
9176,48682
9177,48673
9178,48687
9179,48664
9180,48690
9181,47815
9182,48667
9183,48680
9184,48709
9185,48710
9186,48112
9187,45793
9188,48723
9189,46912
9190,48727
9191,48728
9192,44464
9193,48730
9194,42269
9195,48734
9196,42384
9197,48736
9198,48745
9199,178215
9200,47384
9201,48748
9202,48750
9203,42235
9204,48752
9205,42233
9206,42231
9207,45478
9208,48756
9209,48758
9210,42769
9211,48792
9212,178575
9213,42425
9214,42422
9215,48878
9216,184754
9217,48957
9218,97474
9219,52529
9220,184755
9221,48896
9222,49354
9223,49356
9224,49358
9225,51885
9226,49363
9227,49361
9228,51691
9229,52231
9230,50603
9231,154233
9232,49368
9233,49283
9234,51109
9235,49370
9236,51172
9237,184756
9238,51848
9239,52212
9240,51245
9241,48552
9242,48701
9243,49379
9244,48282
9245,51613
9246,48897
9247,179833
9248,52225
9249,51301
9250,46416
9251,49025
9252,52214
9253,50221
9254,50599
9255,48237
9256,50602
9257,52216
9258,50604
9259,50605
9260,51234
9261,50607
9262,48700
9263,178224
9264,50615
9265,50512
9266,51762
9267,49056
9268,112654
9269,169299
9270,52344
9271,48102
9272,53207
9273,51104
9274,49026
9275,54986
9276,49023
9277,53081
9278,51711
9279,48281
9280,51191
9281,51713
9282,51715
9283,51321
9284,51161
9285,51718
9286,117281
9287,182816
9288,52227
9289,51887
9290,47319
9291,51529
9292,48279
9293,180950
9294,51533
9295,52362
9296,48965
9297,48983
9298,48996
9299,49030
9300,49051
9301,49062
9302,49074
9303,49075
9304,49077
9305,49086
9306,49089
9307,49096
9308,49121
9309,49122
9310,49232
9311,49200
9312,49233
9313,184798
9314,49203
9315,51032
9316,56441
9317,51061
9318,50214
9319,49464
9320,46272
9321,52146
9322,51094
9323,49206
9324,49221
9325,57489
9326,56892
9327,49222
9328,110819
9329,53642
9330,178200
9331,49470
9332,51640
9333,56309
9334,49472
9335,49474
9336,56328
9337,51090
9338,49223
9339,49207
9340,169052
9341,51453
9342,51040
9343,46271
9344,51072
9345,51087
9346,51035
9347,178169
9348,51084
9349,46270
9350,189015
9351,49227
9352,51045
9353,46267
9354,51083
9355,51038
9356,157894
9357,51048
9358,51049
9359,49210
9360,51088
9361,51039
9362,49983
9363,48241
9364,49510
9365,51235
9366,51068
9367,49512
9368,51044
9369,51062
9370,51623
9371,46466
9372,49521
9373,49157
9374,51078
9375,51095
9376,51043
9377,51070
9378,51026
9379,49538
9380,51079
9381,49539
9382,49536
9383,51082
9384,46532
9385,51076
9386,52056
9387,51042
9388,178226
9389,49231
9390,49195
9391,49218
9392,52219
9393,52118
9394,51252
9395,52218
9396,51136
9397,51203
9398,50973
9399,51849
9400,51556
9401,51845
9402,51837
9403,180949
9404,51841
9405,52109
9406,51777
9407,51783
9408,52032
9409,51780
9410,180951
9411,51781
9412,52068
9413,51851
9414,51854
9415,46269
9416,46281
9417,49055
9418,49912
9419,46467
9420,46464
9421,46579
9422,48413
9423,49904
9424,49575
9425,49911
9426,178170
9427,49576
9428,49574
9429,49860
9430,46555
9431,46318
9432,47963
9433,49913
9434,178171
9435,46317
9436,46314
9437,46316
9438,46586
9439,46798
9440,49484
9441,49910
9442,178172
9443,46406
9444,49849
9445,46541
9446,46846
9447,46537
9448,49287
9449,49909
9450,178192
9451,46736
9452,48191
9453,46850
9454,46419
9455,49921
9456,46420
9457,178189
9458,46395
9459,49918
9460,46397
9461,49925
9462,46536
9463,49922
9464,46959
9465,178190
9466,46535
9467,49919
9468,49982
9469,48545
9470,46737
9471,48885
9472,48546
9473,178191
9474,48543
9475,52135
9476,52129
9477,189017
9478,51237
9479,51215
9480,51386
9481,189016
9482,51213
9483,52151
9484,50907
9485,52166
9486,52163
9487,52164
9488,51872
9489,51890
9490,51883
9491,51414
9492,57612
9493,51047
9494,50851
9495,41080
9496,51131
9497,51176
9498,117277
9499,51027
9500,46957
9501,51133
9502,51197
9503,51162
9504,51100
9505,117278
9506,51298
9507,51106
9508,51771
9509,51775
9510,51769
9511,51772
9512,51773
9513,51337
9514,47967
9515,51776
9516,51506
9517,51504
9518,51503
9519,52042
9520,50905
9521,51505
9522,48513
9523,51905
9524,52051
9525,51639
9526,51633
9527,52050
9528,51641
9529,51636
9530,52055
9531,52057
9532,51894
9533,51907
9534,49676
9535,49675
9536,51899
9537,50052
9538,48414
9539,50061
9540,15834
9541,52694
9542,52178
9543,52183
9544,52188
9545,52415
9546,52190
9547,52182
9548,52189
9549,105430
9550,52176
9551,52184
9552,52180
9553,52181
9554,52179
9555,50118
9556,50119
9557,50124
9558,50121
9559,50122
9560,50123
9561,50125
9562,50126
9563,50197
9564,50198
9565,50199
9566,49201
9567,50200
9568,50201
9569,50202
9570,50203
9571,50204
9572,50206
9573,50205
9574,50210
9575,50320
9576,50247
9577,50316
9578,50319
9579,50325
9580,50252
9581,50253
9582,50254
9583,50315
9584,50322
9585,50321
9586,50260
9587,50261
9588,50262
9589,50267
9590,50264
9591,50265
9592,50266
9593,50268
9594,50270
9595,50263
9596,50271
9597,50334
9598,50327
9599,50331
9600,50326
9601,50332
9602,50328
9603,50329
9604,50333
9605,50330
9606,50136
9607,50137
9608,50138
9609,50139
9610,50142
9611,50141
9612,50143
9613,50144
9614,50145
9615,50146
9616,50147
9617,50133
9618,50063
9619,50064
9620,50073
9621,50067
9622,50068
9623,50070
9624,50074
9625,50072
9626,50075
9627,50071
9628,50069
9629,50076
9630,50066
9631,50337
9632,50342
9633,50340
9634,50336
9635,50335
9636,50341
9637,50338
9638,50339
9639,50358
9640,50354
9641,50357
9642,50349
9643,50352
9644,50359
9645,50356
9646,50351
9647,50355
9648,50348
9649,49338
9650,50149
9651,50158
9652,50153
9653,50159
9654,50154
9655,50157
9656,50156
9657,50155
9658,50152
9659,50151
9660,50160
9661,50161
9662,50162
9663,50163
9664,50164
9665,50165
9666,50166
9667,50168
9668,50167
9669,50366
9670,50362
9671,19902
9672,50364
9673,50363
9674,50369
9675,50127
9676,50130
9677,50209
9678,50208
9679,50148
9680,49285
9681,49295
9682,49297
9683,49311
9684,49337
9685,49339
9686,184849
9687,51559
9688,51228
9689,49624
9690,50971
9691,51221
9692,50974
9693,50908
9694,154232
9695,50179
9696,52230
9697,52500
9699,50988
9700,51199
9701,51922
9702,51931
9703,49548
9704,52307
9705,51878
9706,52308
9707,51933
9708,49526
9709,51154
9710,56889
9711,110807
9712,51268
9713,51180
9714,53542
9715,56891
9716,50515
9717,46799
9718,48575
9719,50509
9720,50511
9721,49024
9722,51105
9723,49476
9724,110818
9725,51166
9726,51258
9727,51597
9728,51598
9729,179834
9730,51146
9731,51602
9732,52421
9733,51461
9734,52399
9735,54899
9736,52311
9737,51608
9738,49612
9739,49616
9740,179835
9741,52327
9742,49691
9743,50909
9744,52323
9745,50911
9746,52316
9747,50987
9748,52607
9749,48515
9750,51587
9751,51688
9752,51003
9753,52302
9754,59543
9755,51692
9756,48516
9757,46320
9758,51374
9759,51266
9760,51140
9761,51214
9762,52530
9763,51153
9764,51287
9765,51721
9766,49407
9767,51847
9768,51723
9769,51103
9770,51233
9771,51236
9772,51726
9773,51727
9774,52994
9775,51806
9776,51632
9777,48272
9778,47536
9779,49681
9780,50996
9781,52317
9782,50998
9783,50999
9784,51194
9785,51208
9786,51183
9787,51135
9788,51218
9789,51138
9790,50994
9791,52324
9792,180952
9793,51051
9794,49745
9795,49750
9796,56324
9797,56322
9798,56314
9799,51217
9800,55717
9801,53822
9802,49459
9803,48562
9804,179836
9805,49179
9806,184757
9807,52334
9808,52333
9809,47537
9810,48276
9811,178174
9812,154231
9813,51695
9814,51697
9815,48980
9816,53819
9817,133277
9818,51066
9820,51223
9821,51260
9822,51181
9823,51137
9824,51239
9825,51240
9827,56315
9828,51141
9829,53712
9830,49801
9831,56326
9832,51086
9833,56321
9834,117280
9835,56316
9836,56330
9837,56354
9838,49713
9839,51184
9840,46731
9841,51709
9842,189013
9844,49873
9845,49891
9846,49892
9847,49893
9848,54501
9849,49357
9850,54504
9851,55720
9852,48273
9853,47557
9854,48702
9855,53117
9856,49021
9857,189246
9858,53120
9859,53121
9860,48284
9861,46597
9862,46484
9863,51512
9864,52355
9865,47538
9866,51521
9867,49883
9868,51989
9869,57604
9870,52397
9871,52364
9872,48555
9873,52407
9874,110817
9875,47555
9876,51939
9877,48278
9878,179837
9879,52571
9880,50751
9881,52618
9882,52574
9883,52467
9884,50025
9885,50024
9886,52464
9887,52472
9888,52448
9889,48251
9890,52475
9891,52513
9892,52515
9893,52480
9894,51411
9895,52481
9896,52484
9897,52502
9898,56310
9899,49174
9900,46276
